listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
27593695,HS1-2äººå¤§åºŠæˆ¿+åœ°é“3åˆ†é’Ÿ+ç¨»é¦™ã€ç¿ åŽé¤åŽ…ã€è‚¥å§å°é£Ÿ+SASAã€å“æ‚¦+æœ—è±ªåŠ+å¥³äººè¡—,122131447,2017-03-23,"Kowloon, Hong Kong",within a day,0.5,1,FALSE,128,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.31763,114.16872,Private room in serviced apartment,Private room,2,1,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Hot water"", ""TV"", ""Wifi"", ""Smoke alarm"", ""Essentials"", ""Building staff""]",204,1,1125,85,9,9,10,10,10,9,TRUE
33678903,å…¨æ–°è£…ä¿®çš„ç¾Žå¼é£Žæ ¼ï¼Œä½äºŽå¤ªå¤åŸŽï¼Œåœ°é“å¤ªå¤ç«™æ­¥è¡Œ5åˆ†é’Ÿå³åˆ°ï¼Œè·ç¦»é“œé”£æ¹¾åœ°é“5ä¸ªç«™.åªæŽ¥å—å¥³æ€§æˆ¿å®¢,199598941,2018-07-03,HK,a few days or more,0.25,NA,FALSE,1,TRUE,FALSE,Eastern,NA,Hong Kong,22.28851,114.21421,Private room in apartment,Private room,2,1,"[""Hair dryer"", ""Hot water"", ""Air conditioning"", ""Smart lock"", ""Wifi"", ""Hangers"", ""Shampoo"", ""Room-darkening shades"", ""Fire extinguisher"", ""Patio or balcony"", ""Refrigerator"", ""First aid kit"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Beachfront"", ""Pool"", ""Dedicated workspace"", ""Heating"", ""Iron"", ""Lock on bedroom door"", ""Private entrance"", ""Extra pillows and blankets"", ""Bed linens"", ""Coffee maker"", ""Long term stays allowed"", ""Washer"", ""Carbon monoxide alarm"", ""TV"", ""Dishes and silverware""]",680,1,1125,98,9,10,10,10,10,9,FALSE
16473452,"å¯ä½å…©äººçš„ç¨ç«‹æˆ¿é–“,é„°è¿‘ç¾…æ¹–é—œå£ï¼Œæ¨“ä¸‹é£Ÿè‚†æž—ç«‹ï¼Œèµ°è·¯5åˆ†é˜åˆ°å·´å£«ç«™ï¼Œ10åˆ†é˜åˆ°åœ°éµ",108119128,2016-12-22,HK,a few days or more,0,0,FALSE,1,TRUE,TRUE,North,NA,Hong Kong,22.49994,114.14193,Private room in apartment,Private room,2,1,"[""Shampoo"", ""Hair dryer"", ""Lock on bedroom door"", ""Long term stays allowed"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Essentials""]",359,1,1125,99,10,10,10,10,9,10,FALSE
5880215,Country experience! Amazing mountain view Sai kung,3820308,2012-10-10,"Kowloon, Hong Kong",within a day,0.73,0.36,FALSE,13,TRUE,TRUE,Sai Kung,NA,Hong Kong,22.368,114.25715,Private room in apartment,Private room,2,1,"[""Shampoo"", ""Hair dryer"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Hot water"", ""Heating"", ""Host greets you"", ""TV"", ""Air conditioning"", ""Wifi"", ""Free street parking"", ""Essentials""]",1357,1,1125,100,10,10,10,10,8,9,FALSE
8637229,é¦™æ¸¯ Hong Kong é•·æ´² Cheung Chau lsland,43233075,2015-09-03,HK,within an hour,0.99,1,FALSE,6,TRUE,TRUE,Islands,NA,Hong Kong,22.20744,114.02934,Private room in condominium,Private room,2,1,"[""Hair dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Luggage dropoff allowed"", ""Shampoo"", ""Fire extinguisher"", ""Patio or balcony"", ""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Essentials"", ""Beachfront"", ""Heating"", ""Cooking basics"", ""Stove"", ""Extra pillows and blankets"", ""Bed linens"", ""Long term stays allowed"", ""TV"", ""Dishes and silverware""]",629,1,1125,96,10,9,10,10,9,9,TRUE
20716110,Beach-side Holiday Camp Room 205,146408355,2017-08-17,"Hong Kong, Hong Kong",within an hour,0.9,1,TRUE,6,TRUE,TRUE,Islands,NA,Hong Kong,22.24067,113.97679,Private room in hostel,Private room,2,1,"[""Pocket wifi"", ""Bed linens"", ""Hair dryer"", ""Dryer"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Private entrance"", ""Hot water"", ""Washer"", ""Air conditioning"", ""Kitchen"", ""Essentials""]",1029,1,1125,90,10,10,10,10,9,9,FALSE
42886860,Loft,212191872,2018-08-28,HK,within a day,0.5,1,TRUE,4,TRUE,FALSE,Central & Western,NA,Hong Kong,22.28462,114.14838,Room in boutique hotel,Private room,2,1,"[""Pocket wifi"", ""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Building staff"", ""Shampoo"", ""Fire extinguisher"", ""Patio or balcony"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Gym"", ""Dedicated workspace"", ""Iron"", ""Private entrance"", ""Bed linens"", ""Bathtub"", ""Long term stays allowed"", ""Washer"", ""TV"", ""Breakfast"", ""Cable TV""]",1881,1,1125,100,10,10,10,10,8,10,TRUE
13318762,å°–æ²™å’€åœ°éµä¸Šé¢çš„äºŒåºŠæˆ¿,58862332,2016-02-15,Hong Kong,within a few hours,0.67,NA,FALSE,3,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.29787,114.17235,Private room in apartment,Private room,2,1,"[""Shampoo"", ""Hair dryer"", ""Long term stays allowed"", ""Iron"", ""TV"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Essentials"", ""Elevator""]",380,1,1125,92,10,9,10,10,10,10,FALSE
17470843,Budget Stay in Tuen Mun Town Plaza,118330648,2017-02-27,HK,within an hour,0.8,0.71,FALSE,1,TRUE,TRUE,Tuen Mun,NA,Hong Kong,22.39083,113.97767,Private room in apartment,Private room,2,1,"[""Dryer"", ""Hair dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Luggage dropoff allowed"", ""Shampoo"", ""Refrigerator"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Dedicated workspace"", ""Cooking basics"", ""Private entrance"", ""Lock on bedroom door"", ""Lockbox"", ""Stove"", ""Extra pillows and blankets"", ""Bed linens"", ""Long term stays allowed"", ""Private living room"", ""Washer"", ""TV"", ""Cable TV"", ""Dishes and silverware""]",298,1,1125,96,10,9,10,10,10,10,FALSE
23812821,Lyton Inn 5,2772188,2012-06-28,Hong Kong,within an hour,0.67,NA,FALSE,0,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.29671,114.17368,Private room in apartment,Private room,2,1,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Dedicated workspace"", ""Private entrance"", ""Hot water"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Essentials"", ""Luggage dropoff allowed""]",418,1,1125,90,10,9,10,10,10,9,FALSE
28385526,"HL706(Double RM)Mong Kok MTR STATION,FREE WI-FI",24215902,2014-11-27,HK,a few days or more,0,1,FALSE,44,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.31581,114.17129,Private room in hostel,Private room,2,1,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Air conditioning"", ""TV"", ""Wifi"", ""Smoke alarm"", ""Essentials"", ""Elevator""]",579,1,1125,100,10,9,10,10,10,10,FALSE
18829833,A3.Sweet and comfortable@Available for 1~2 people,130857174,2017-05-18,"Hong Kong, Hong Kong",within a day,0.75,1,FALSE,30,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.29693,114.17307,Room in hotel,Hotel room,2,1,"[""Shampoo"", ""Bed linens"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Hot water"", ""Host greets you"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Luggage dropoff allowed""]",1000,1,1125,94,10,9,10,10,10,10,TRUE
18830217,A5.Adjacent to port&star avenue&location excellent,130857174,2017-05-18,"Hong Kong, Hong Kong",within a day,0.75,1,FALSE,30,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.29832,114.17212,Room in hotel,Hotel room,2,1,"[""Shampoo"", ""Bed linens"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Hot water"", ""Host greets you"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Luggage dropoff allowed""]",2000,1,1125,95,10,9,10,10,10,10,TRUE
19114739,A6.Tsim Sha Tsui MTR Station/Backpackers/Separate,130857174,2017-05-18,"Hong Kong, Hong Kong",within a day,0.75,1,FALSE,30,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.29725,114.17158,Room in hotel,Hotel room,2,1,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Hot water"", ""Host greets you"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Luggage dropoff allowed""]",800,1,1125,90,10,9,10,10,10,9,TRUE
19142445,B6.Tsim Sha Tsui MTR Station 1 minute walk@Safe,130857174,2017-05-18,"Hong Kong, Hong Kong",within a day,0.75,1,FALSE,30,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.29364,114.17898,Room in hotel,Hotel room,2,1,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Host greets you"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Luggage dropoff allowed""]",800,1,1125,89,10,9,10,10,10,9,TRUE
21668251,HQ2-2äººåŒåºŠæˆ¿ å°–æ²™å’€å•†åœˆ@æ¸©é¦¨èˆ’é€‚@å¯å…¥ä½1~2äººæˆ¿æºç‹¬ç«‹å«æµ´,122131447,2017-03-23,"Kowloon, Hong Kong",within a day,0.5,1,FALSE,128,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.29475,114.1805,Private room in apartment,Private room,2,1,"[""Luggage dropoff allowed"", ""Shampoo"", ""Bed linens"", ""Hair dryer"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Private entrance"", ""Hot water"", ""Carbon monoxide alarm"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Essentials"", ""Elevator"", ""Building staff"", ""Cable TV""]",373,1,1125,85,10,9,10,10,10,10,TRUE
25609700,ç°¡æ½”æ˜Žäº®4è™Ÿæˆ¿,145095711,2017-08-09,"Hong Kong, Hong Kong",a few days or more,0,1,FALSE,4,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.28152,114.18469,Private room in bed and breakfast,Private room,2,1,"[""Shampoo"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Essentials"", ""Elevator""]",338,1,1125,95,10,9,10,10,10,9,TRUE
28826157,HQ2-2äººåŒåºŠæˆ¿ã€€ç»´å¤šåˆ©äºšæ¸¯+æ˜Ÿå…‰å¤§é“+å¹»å½©å’é¦™æ±Ÿ+é¦™æ¸¯ç§‘å­¦é¦†+é¦™æ¸¯å¤ªç©ºé¦†+é¦™æ¸¯æ–‡åŒ–ä¸­å¿ƒ+ä¹é¾™å…¬å›­,122131447,2017-03-23,"Kowloon, Hong Kong",within a day,0.5,1,FALSE,128,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.29821,114.17174,Private room in condominium,Private room,2,1,"[""Shampoo"", ""Hair dryer"", ""Long term stays allowed"", ""Hot water"", ""TV"", ""Wifi"", ""Smoke alarm"", ""Building staff""]",420,1,1125,87,10,9,10,10,10,8,TRUE
30494980,Cozy Twin Room - Next to Jordan MTR Station,7582499,2013-07-19,Hong Kong,a few days or more,0.44,0.55,TRUE,12,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.30361,114.17182,Room in bed and breakfast,Hotel room,2,1,"[""Fire extinguisher"", ""Luggage dropoff allowed"", ""Ethernet connection"", ""Bed linens"", ""Dedicated workspace"", ""Children\u2019s books and toys"", ""Shampoo"", ""Iron"", ""Hair dryer"", ""TV"", ""Hangers"", ""Refrigerator"", ""Microwave"", ""Elevator"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Hot water"", ""Coffee maker"", ""Air conditioning"", ""Wifi"", ""Long term stays allowed"", ""Essentials"", ""Smoke alarm""]",10000,1,1125,97,10,9,10,10,10,10,TRUE
33954927,Double room with private bathroom in Causeway Bay,255010163,2019-04-11,"Hong Kong, Hong Kong",within an hour,0.97,0.98,TRUE,7,TRUE,TRUE,Wan Chai,NA,Hong Kong,22.28063,114.18605,Private room in apartment,Private room,2,1,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Window guards"", ""Fireplace guards"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Children\u2019s books and toys"", ""Luggage dropoff allowed"", ""Shampoo"", ""Room-darkening shades"", ""Fire extinguisher"", ""Refrigerator"", ""EV charger"", ""First aid kit"", ""Kitchen"", ""Smoke alarm"", ""Outlet covers"", ""Paid parking off premises"", ""Essentials"", ""Shower gel"", ""Elevator"", ""Microwave"", ""Dedicated workspace"", ""Paid parking on premises"", ""Heating"", ""Iron"", ""Cooking basics"", ""Baby safety gates"", ""Keypad"", ""Lock on bedroom door"", ""Private entrance"", ""Oven"", ""Stove"", ""Extra pillows and blankets"", ""Bed linens"", ""Coffee maker"", ""Long term stays allowed"", ""Children\u2019s dinnerware"", ""Washer"", ""Carbon monoxide alarm"", ""Free street parking"", ""Ethernet connection"", ""Babysitter recommendations""]",145,1,1125,95,10,9,10,10,10,9,TRUE
33954935,BEST possible location in Hong Kong - Causeway Bay,255010163,2019-04-11,"Hong Kong, Hong Kong",within an hour,0.97,0.98,TRUE,7,TRUE,TRUE,Wan Chai,NA,Hong Kong,22.28259,114.18561,Private room in apartment,Private room,2,1,"[""Drying rack for clothing"", ""Hair dryer"", ""Dryer"", ""Hot water"", ""Window guards"", ""Fireplace guards"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Single level home"", ""Children\u2019s books and toys"", ""Luggage dropoff allowed"", ""Shampoo"", ""Room-darkening shades"", ""Fire extinguisher"", ""Conditioner"", ""Rice maker"", ""Wine glasses"", ""Refrigerator"", ""EV charger"", ""First aid kit"", ""Kitchen"", ""Smoke alarm"", ""Outlet covers"", ""Freezer"", ""Hot water kettle"", ""Mini fridge"", ""Essentials"", ""Shower gel"", ""Elevator"", ""Paid parking off premises"", ""Dishes and silverware"", ""Body soap"", ""Dedicated workspace"", ""Paid parking on premises"", ""Heating"", ""Cleaning products"", ""Iron"", ""Clothing storage: closet"", ""Cooking basics"", ""Baby safety gates"", ""Keypad"", ""Lock on bedroom door"", ""Private entrance"", ""Oven"", ""Stove"", ""Extra pillows and blankets"", ""Bed linens"", ""Coffee maker"", ""Long term stays allowed"", ""Children\u2019s dinnerware"", ""Washer"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Babysitter recommendations"", ""Dining table"", ""Board games""]",150,1,1125,94,10,9,10,10,10,9,TRUE
33954942,Private BR/Bathroom next to SOGO and Victoria Park,255010163,2019-04-11,"Hong Kong, Hong Kong",within an hour,0.97,0.98,TRUE,7,TRUE,TRUE,Wan Chai,NA,Hong Kong,22.28073,114.18548,Private room in apartment,Private room,2,1,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Window guards"", ""Fireplace guards"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Children\u2019s books and toys"", ""Luggage dropoff allowed"", ""Shampoo"", ""Room-darkening shades"", ""Fire extinguisher"", ""Refrigerator"", ""EV charger"", ""First aid kit"", ""Kitchen"", ""Smoke alarm"", ""Outlet covers"", ""Paid parking off premises"", ""Essentials"", ""Shower gel"", ""Elevator"", ""Dishwasher"", ""Microwave"", ""Dedicated workspace"", ""Paid parking on premises"", ""Heating"", ""Iron"", ""Cooking basics"", ""Baby safety gates"", ""Pack \u2019n Play/travel crib"", ""Lock on bedroom door"", ""Private entrance"", ""Keypad"", ""Oven"", ""Stove"", ""Extra pillows and blankets"", ""Bed linens"", ""Coffee maker"", ""Long term stays allowed"", ""Children\u2019s dinnerware"", ""Washer"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Babysitter recommendations"", ""Dishes and silverware""]",141,1,1125,96,10,9,10,10,10,10,TRUE
10959007,Island Crest,6119521,2013-04-27,"London, United Kingdom",within a day,0.86,0,FALSE,2,TRUE,TRUE,Central & Western,NA,Hong Kong,22.28671,114.1416,Private room in apartment,Private room,2,1,"[""Gym"", ""Shampoo"", ""Pool"", ""Dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Hot tub"", ""Washer"", ""Air conditioning"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Essentials"", ""Elevator""]",797,1,1125,95,10,10,10,10,10,9,FALSE
22347450,è¶…èµžè±ªåŽæ™¯è§‚å…¬å¯“æµªæ¼«æƒ…ä¾£å¤§åºŠæˆ¿/å“æ‚¦ä¸­å¿ƒç½‘çº¢æ‰“å¡å•†åœˆé«˜ç«¯ç‰©ä¸š,163388027,2017-12-20,"Shenzhen, Guangdong, China",within an hour,0.9,1,FALSE,8,TRUE,TRUE,Yuen Long,NA,Hong Kong,22.51233,114.06164,Entire serviced apartment,Entire place,2,1,"[""Hair dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Luggage dropoff allowed"", ""Shampoo"", ""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Microwave"", ""Dedicated workspace"", ""Paid parking on premises"", ""Iron"", ""Keypad"", ""Extra pillows and blankets"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""TV"", ""Lake access"", ""Cable TV""]",373,1,1125,94,10,10,10,10,10,9,TRUE
26900045,ç¦ç”°å£å²¸åœ°é“å£èˆ’é€‚å…¬å¯“æ¸©é¦¨åŒäººæˆ¿/è¿‘CBDä¼šå±•ä¸­å¿ƒã€è´­ç‰©å…¬å›­ã€ç½‘çº¢æ‰“å¡å•†åœˆ,163388027,2017-12-20,"Shenzhen, Guangdong, China",within an hour,0.9,1,FALSE,8,TRUE,TRUE,Yuen Long,NA,Hong Kong,22.51257,114.06272,Entire condominium,Entire place,2,1,"[""Shampoo"", ""Microwave"", ""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""Refrigerator"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Hangers"", ""Smoke alarm"", ""Keypad"", ""Essentials"", ""Elevator""]",414,1,1125,94,10,10,10,10,10,9,TRUE
33233724,HS2-2 æ¥¼ä¸‹åœ°é“å£ï¼Œå…¨æ¸¯æœ€ä¾¿æ· ç‰¹è‰²/äº¤é€š/ç¾Žé£Ÿ/æ—ºè§’å¤œå¸‚ å…è´¹WIFIèˆ’é€‚æ—…é€”,122131447,2017-03-23,"Kowloon, Hong Kong",within a day,0.5,1,FALSE,128,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.31576,114.17058,Private room in serviced apartment,Private room,2,1,"[""Luggage dropoff allowed"", ""Shampoo"", ""Bed linens"", ""Hair dryer"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Hot water"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Ethernet connection"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Building staff"", ""Cable TV""]",204,1,1125,85,10,10,10,10,10,9,TRUE
33954872,Double room location next to Causeway Bay MTR exit,255010163,2019-04-11,"Hong Kong, Hong Kong",within an hour,0.97,0.98,TRUE,7,TRUE,TRUE,Wan Chai,NA,Hong Kong,22.28065,114.18676,Private room in apartment,Private room,2,1,"[""Hair dryer"", ""Hot water"", ""Window guards"", ""Fireplace guards"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Children\u2019s books and toys"", ""Luggage dropoff allowed"", ""Shampoo"", ""Room-darkening shades"", ""Fire extinguisher"", ""Conditioner"", ""Refrigerator"", ""EV charger"", ""First aid kit"", ""Kitchen"", ""Smoke alarm"", ""Outlet covers"", ""Paid parking off premises"", ""Essentials"", ""Shower gel"", ""Elevator"", ""Microwave"", ""Body soap"", ""Dedicated workspace"", ""Paid parking on premises"", ""Heating"", ""Iron"", ""Cooking basics"", ""Baby safety gates"", ""Keypad"", ""Lock on bedroom door"", ""Private entrance"", ""Oven"", ""Stove"", ""Extra pillows and blankets"", ""Bed linens"", ""Coffee maker"", ""Long term stays allowed"", ""Children\u2019s dinnerware"", ""Washer"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Babysitter recommendations"", ""Dishes and silverware""]",215,1,1125,98,10,10,10,10,10,10,TRUE
33956224,Private room + private bathroom at TOP location!!!,255010163,2019-04-11,"Hong Kong, Hong Kong",within an hour,0.97,0.98,TRUE,7,TRUE,TRUE,Wan Chai,NA,Hong Kong,22.28061,114.18475,Private room in apartment,Private room,2,1,"[""Drying rack for clothing"", ""Hair dryer"", ""Dryer"", ""Hot water"", ""Window guards"", ""Fireplace guards"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Single level home"", ""Children\u2019s books and toys"", ""Luggage dropoff allowed"", ""Shampoo"", ""Room-darkening shades"", ""Fire extinguisher"", ""Conditioner"", ""Rice maker"", ""Refrigerator"", ""Wine glasses"", ""EV charger"", ""First aid kit"", ""Kitchen"", ""Smoke alarm"", ""Hot water kettle"", ""Freezer"", ""Paid parking off premises"", ""Essentials"", ""Shower gel"", ""Elevator"", ""Beachfront"", ""Dishes and silverware"", ""Microwave"", ""Body soap"", ""Dedicated workspace"", ""Paid parking on premises"", ""Heating"", ""Cleaning products"", ""Iron"", ""Clothing storage: closet"", ""Cooking basics"", ""Baby safety gates"", ""Keypad"", ""Lock on bedroom door"", ""Private entrance"", ""Oven"", ""Waterfront"", ""Stove"", ""Extra pillows and blankets"", ""Bed linens"", ""Coffee maker"", ""Long term stays allowed"", ""Children\u2019s dinnerware"", ""Washer"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Free street parking"", ""Ethernet connection"", ""Babysitter recommendations"", ""Dining table"", ""Board games""]",143,1,1125,96,10,10,10,10,10,10,TRUE
16969948,Cozy double bedroom in a 2 br apt.,50353207,2015-12-02,"Hong Kong Island, Hong Kong",a few days or more,0.33,0,FALSE,2,TRUE,FALSE,Central & Western,NA,Hong Kong,22.28635,114.14135,Private room in apartment,Private room,2,1,"[""Shampoo"", ""Hair dryer"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Private entrance"", ""Hot water"", ""Air conditioning"", ""Free street parking"", ""Wifi"", ""Kitchen"", ""Paid parking off premises"", ""Essentials""]",480,1,1125,96,10,10,10,10,10,10,FALSE
17416779,Second room for rent with terrace in cozy apt,50353207,2015-12-02,"Hong Kong Island, Hong Kong",a few days or more,0.33,0,FALSE,2,TRUE,FALSE,Central & Western,NA,Hong Kong,22.28576,114.14099,Private room in apartment,Private room,2,1,"[""Shampoo"", ""Hair dryer"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""Iron"", ""Air conditioning"", ""Free street parking"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Essentials""]",500,1,1125,94,10,10,10,10,10,10,FALSE
21400639,Ruby house 1.5m,23376488,2014-11-05,Hong Kong,a few days or more,0,NA,FALSE,12,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.30969,114.17007,Private room in bungalow,Private room,2,1,"[""Shampoo"", ""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Essentials"", ""Elevator""]",500,1,1125,92,10,10,10,10,10,10,FALSE
